sample_id,created_at,psa_grade,card_title,notes,front_image,back_image
sample_20260330_025154_504050_ebay,2026-03-30T02:51:54.836238,10.0,2025 Panini Score Al Toon SIGNATURES Auto #62 - NEW YORK JETS - PSA 10 GEM MINT,eBay auto-import. Query: 2025 score football psa,sample_20260330_025154_504050_ebay_front.jpg,sample_20260330_025154_504050_ebay_back.jpg
sample_20260330_025154_836992_ebay,2026-03-30T02:51:55.065630,10.0,2025 Panini Score Omarion Hampton RC Red Holo /20 Auth Auto PSA 10 Pop 1 Rare!,eBay auto-import. Query: 2025 score football psa,sample_20260330_025154_836992_ebay_front.jpg,sample_20260330_025154_836992_ebay_back.jpg
sample_20260330_025155_065898_ebay,2026-03-30T02:51:55.655626,10.0,2025 Panini Score Pumpkin Ashton Jeanty #14 PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025155_065898_ebay_front.jpg,sample_20260330_025155_065898_ebay_back.jpg
sample_20260330_025155_659386_ebay,2026-03-30T02:51:55.962241,10.0,2025 PANINI SCORE NEXT ERA NIL AUTOS GROUND ZERO JEREMIAH SMITH 13/25 PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025155_659386_ebay_front.jpg,sample_20260330_025155_659386_ebay_back.jpg
sample_20260330_025155_965134_ebay,2026-03-30T02:51:56.197766,10.0,2025 Panini Score MICAH PARSONS Step Ahead PSA 10 Gem Mint Pop 2 Cowboys SZ4,eBay auto-import. Query: 2025 score football psa,sample_20260330_025155_965134_ebay_front.jpg,sample_20260330_025155_965134_ebay_back.jpg
sample_20260330_025156_198247_ebay,2026-03-30T02:51:56.763436,10.0,2025 Panini Score Dillon Gabriel RC #41 Browns Autograph PSA 10 Signatures,eBay auto-import. Query: 2025 score football psa,sample_20260330_025156_198247_ebay_front.jpg,sample_20260330_025156_198247_ebay_back.jpg
sample_20260330_025156_766009_ebay,2026-03-30T02:51:57.411818,10.0,2025 Score Rookies Jalen Royals #8 Signatures Rookie Auto Chiefs PSA 10 POP 1🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025156_766009_ebay_front.jpg,sample_20260330_025156_766009_ebay_back.jpg
sample_20260330_025157_416114_ebay,2026-03-30T02:51:57.851363,10.0,2025 Panini Phoenix Cam Ward Color Blast PSA 10 Case Hit Titans Rookie,eBay auto-import. Query: 2025 score football psa,sample_20260330_025157_416114_ebay_front.jpg,sample_20260330_025157_416114_ebay_back.jpg
sample_20260330_025157_851704_ebay,2026-03-30T02:51:58.212101,10.0,2025 Score Rookies Signatures Armand Membou #70 PSA 10 GEM MT Auto 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025157_851704_ebay_front.jpg,sample_20260330_025157_851704_ebay_back.jpg
sample_20260330_025158_212416_ebay,2026-03-30T02:51:58.521779,10.0,2025 Panini Score Next Era Nil Autographs Zachariah Branch #NENZAB PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025158_212416_ebay_front.jpg,sample_20260330_025158_212416_ebay_back.jpg
sample_20260330_025158_524378_ebay,2026-03-30T02:51:59.435456,10.0,2025 Score Bryce Underwood Next Era NIL Autograph Michigan PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025158_524378_ebay_front.jpg,sample_20260330_025158_524378_ebay_back.jpg
sample_20260330_025159_437577_ebay,2026-03-30T02:51:59.744927,10.0,"2025 Score - Rookies Elijah Arroyo #50 Signatures (AU, RC) PSA 10 Auto 10 ",eBay auto-import. Query: 2025 score football psa,sample_20260330_025159_437577_ebay_front.jpg,sample_20260330_025159_437577_ebay_back.jpg
sample_20260330_025159_747948_ebay,2026-03-30T02:52:00.281733,10.0,"2025 Score - Rookies Elijah Arroyo #50 Signatures (AU, RC) PSA 10 Auto 10 ",eBay auto-import. Query: 2025 score football psa,sample_20260330_025159_747948_ebay_front.jpg,sample_20260330_025159_747948_ebay_back.jpg
sample_20260330_025200_285532_ebay,2026-03-30T02:52:00.870714,10.0,2025 Score JOE GREENE Auto Autograph PSA 10 POP 2 #8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025200_285532_ebay_front.jpg,sample_20260330_025200_285532_ebay_back.jpg
sample_20260330_025200_870980_ebay,2026-03-30T02:52:01.441694,10.0,2025 Score Rookies Travis Hunter #20 Pumpkin (RC) PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025200_870980_ebay_front.jpg,sample_20260330_025200_870980_ebay_back.jpg
sample_20260330_025201_441992_ebay,2026-03-30T02:52:01.776169,10.0,Raheim Sanders 2025 Score GOLD First Down #/10 Browns Chargers Rookie RC PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025201_441992_ebay_front.jpg,sample_20260330_025201_441992_ebay_back.jpg
sample_20260330_025201_778044_ebay,2026-03-30T02:52:02.263647,10.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025201_778044_ebay_front.jpg,sample_20260330_025201_778044_ebay_back.jpg
sample_20260330_025202_263900_ebay,2026-03-30T02:52:02.839470,10.0,2025 PANINI SCORE RC-PUMPKIN #7 MASON TAYLOR PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025202_263900_ebay_front.jpg,sample_20260330_025202_263900_ebay_back.jpg
sample_20260330_025202_839750_ebay,2026-03-30T02:52:03.053780,10.0,2024 Score Double Trouble Jared Goff Amon-Ra St Brown Auto /50 DTGSB PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025202_839750_ebay_front.jpg,sample_20260330_025202_839750_ebay_back.jpg
sample_20260330_025203_054053_ebay,2026-03-30T02:52:03.536050,10.0,2025 Panini Phoenix Cam Ward Color Blast PSA 10 Case Hit Titans Rookie,eBay auto-import. Query: 2025 score football psa,sample_20260330_025203_054053_ebay_front.jpg,sample_20260330_025203_054053_ebay_back.jpg
sample_20260330_025203_539178_ebay,2026-03-30T02:52:03.778412,10.0,2025 Panini Score Emerged Showcase RC Jayden Daniels #3 (77/100) PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025203_539178_ebay_front.jpg,sample_20260330_025203_539178_ebay_back.jpg
sample_20260330_025203_778753_ebay,2026-03-30T02:52:04.482466,10.0,2025 Score-A-Treat Woody Marks RC #43 Green Bats HOLO Rookie /399 PSA 10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025203_778753_ebay_front.jpg,sample_20260330_025203_778753_ebay_back.jpg
sample_20260330_025204_482738_ebay,2026-03-30T02:52:04.915169,10.0,Nolan Smith It's Good! Autograph PSA 10: 2025 Panini Score Football. PHI LB!🦅💎,eBay auto-import. Query: 2025 score football psa,sample_20260330_025204_482738_ebay_front.jpg,sample_20260330_025204_482738_ebay_back.jpg
sample_20260330_025204_917873_ebay,2026-03-30T02:52:05.259364,9.0,2025 Score Gunnar Helm Gold Zone Auto #/50 PSA 9 AUTO 10 (Titans Longhorns),eBay auto-import. Query: 2025 score football psa,sample_20260330_025204_917873_ebay_front.jpg,sample_20260330_025204_917873_ebay_back.jpg
sample_20260330_025205_263731_ebay,2026-03-30T02:52:05.710790,9.0,Tetairoa McMillan 2025 Panini Score #17 Rookie Auto RC PSA 9 MINT Panthers,eBay auto-import. Query: 2025 score football psa,sample_20260330_025205_263731_ebay_front.jpg,sample_20260330_025205_263731_ebay_back.jpg
sample_20260330_025205_711086_ebay,2026-03-30T02:52:06.088771,9.0,"2025 Score - Rookies Xavier Restrepo #6 Signatures PSA 9 (AU, RC)",eBay auto-import. Query: 2025 score football psa,sample_20260330_025205_711086_ebay_front.jpg,sample_20260330_025205_711086_ebay_back.jpg
sample_20260330_025206_089091_ebay,2026-03-30T02:52:06.387515,9.0,2025 Panini Score Cam Ward #2 Emerged Rookie RC Card PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025206_089091_ebay_front.jpg,sample_20260330_025206_089091_ebay_back.jpg
sample_20260330_025206_387804_ebay,2026-03-30T02:52:06.938152,9.0,Panini 2025 Score Tyler Warren #21 Rookie Signatures PSA 9 Colts Nittany Lions,eBay auto-import. Query: 2025 score football psa,sample_20260330_025206_387804_ebay_front.jpg,sample_20260330_025206_387804_ebay_back.jpg
sample_20260330_025206_938426_ebay,2026-03-30T02:52:07.305438,9.0,2025 Score Rookies First Down Signatures 3/10 Tetairoa McMillan PSA 9 Auto j6a,eBay auto-import. Query: 2025 score football psa,sample_20260330_025206_938426_ebay_front.jpg,sample_20260330_025206_938426_ebay_back.jpg
sample_20260330_025207_305857_ebay,2026-03-30T02:52:07.556952,9.0,Luke Altmyer 2025 Score Next Era Auto Psa 9 Illinois,eBay auto-import. Query: 2025 score football psa,sample_20260330_025207_305857_ebay_front.jpg,sample_20260330_025207_305857_ebay_back.jpg
sample_20260330_025207_557216_ebay,2026-03-30T02:52:08.008817,9.0,rome odunze autographed rookie card 2025 Score Psa 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025207_557216_ebay_front.jpg,sample_20260330_025207_557216_ebay_back.jpg
sample_20260330_025208_009084_ebay,2026-03-30T02:52:08.231879,9.0,2025 PANINI SCORE GOLD ZONE /50 #253 BO NIX PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025208_009084_ebay_front.jpg,sample_20260330_025208_009084_ebay_back.jpg
sample_20260330_025208_232125_ebay,2026-03-30T02:52:08.527341,9.0,Panini 2025 Score Michael Vick #256 Signatures Gold Zone /50 PSA 9 Falcons Card,eBay auto-import. Query: 2025 score football psa,sample_20260330_025208_232125_ebay_front.jpg,sample_20260330_025208_232125_ebay_back.jpg
sample_20260330_025208_528077_ebay,2026-03-30T02:52:09.061515,9.0,2025 Panini Score – Treveyon Henderson Signature Autograph Rookie PSA 9 (RC) 🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025208_528077_ebay_front.jpg,sample_20260330_025208_528077_ebay_back.jpg
sample_20260330_025209_061779_ebay,2026-03-30T02:52:09.530070,9.0,"2025 SCORE Celebration - #CBBO Brock Bowers - PSA 9 - Pop 1/1, Highest Graded!!!",eBay auto-import. Query: 2025 score football psa,sample_20260330_025209_061779_ebay_front.jpg,sample_20260330_025209_061779_ebay_back.jpg
sample_20260330_025209_530341_ebay,2026-03-30T02:52:09.811156,9.0,2025 PANINI SCORE RC-SC #16 ABDUL CARTER 40/100 PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025209_530341_ebay_front.jpg,sample_20260330_025209_530341_ebay_back.jpg
sample_20260330_025209_811446_ebay,2026-03-30T02:52:10.329122,9.0,2025 Panini Score Jalen Milroe Rookie Auto Red Zone #29 PSA 9 POP 1 Seahawks,eBay auto-import. Query: 2025 score football psa,sample_20260330_025209_811446_ebay_front.jpg,sample_20260330_025209_811446_ebay_back.jpg
sample_20260330_025210_329671_ebay,2026-03-30T02:52:10.567209,9.0,2025 Score NFL Draft Showcase 36/100 Ashton Jeanty #4 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025210_329671_ebay_front.jpg,sample_20260330_025210_329671_ebay_back.jpg
sample_20260330_025210_567458_ebay,2026-03-30T02:52:11.034928,9.0,2025 Score Signatures Ken Houston #299 PSA 9 MINT Auto HOF 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025210_567458_ebay_front.jpg,sample_20260330_025210_567458_ebay_back.jpg
sample_20260330_025211_035422_ebay,2026-03-30T02:52:11.404795,9.0,2025 Score Next Era NIL Auto Keelon Russell #NEN-KRU PSA 9 MINT Auto wc7,eBay auto-import. Query: 2025 score football psa,sample_20260330_025211_035422_ebay_front.jpg,sample_20260330_025211_035422_ebay_back.jpg
sample_20260330_025211_405049_ebay,2026-03-30T02:52:11.822838,9.0,2025 Score Stars of the NFL Jersey Patch JAYDEN DANIELS PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025211_405049_ebay_front.jpg,sample_20260330_025211_405049_ebay_back.jpg
sample_20260330_025211_823106_ebay,2026-03-30T02:52:12.064613,9.0,2025 Score Gold Zone 9/50 Jalen Carter #64 PSA 8 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025211_823106_ebay_front.jpg,sample_20260330_025211_823106_ebay_back.jpg
sample_20260330_025212_064904_ebay,2026-03-30T02:52:13.874688,9.0,2025 Score - Rookies Shedeur Sanders #15 Artist's Proof. #’d /35 (RC) - PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025212_064904_ebay_front.jpg,sample_20260330_025212_064904_ebay_back.jpg
sample_20260330_025213_874986_ebay,2026-03-30T02:52:14.255849,9.0,2025 Score Die-Cut 9/10 Mark Gastineau #125 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025213_874986_ebay_front.jpg,sample_20260330_025213_874986_ebay_back.jpg
sample_20260330_025214_258101_ebay,2026-03-30T02:52:14.706892,9.0,2025 Score First Down 6/10 Tyler Bass #66 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025214_258101_ebay_front.jpg,sample_20260330_025214_258101_ebay_back.jpg
sample_20260330_025214_710834_ebay,2026-03-30T02:52:15.283958,9.0,2025 Score - Ken Houston #299 Gem Masters 1/1 PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025214_710834_ebay_front.jpg,sample_20260330_025214_710834_ebay_back.jpg
sample_20260330_025215_284298_ebay,2026-03-30T02:52:15.909911,9.0,Joe Burrow 2025 Score Top 100 Psa 9 Mint Bengals Case Hit (CBTH),eBay auto-import. Query: 2025 score football psa,sample_20260330_025215_284298_ebay_front.jpg,sample_20260330_025215_284298_ebay_back.jpg
sample_20260330_025215_910259_ebay,2026-03-30T02:52:16.131632,9.0,2025 PANINI SCORE ROOKIE CAM SKATTEBO 1 [RC] PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025215_910259_ebay_front.jpg,sample_20260330_025215_910259_ebay_back.jpg
sample_20260330_025216_131879_ebay,2026-03-30T02:52:16.609566,9.0,2025 PANINI SCORE ROOKIE TYLER WARREN 21 [RC] PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025216_131879_ebay_front.jpg,sample_20260330_025216_131879_ebay_back.jpg
sample_20260330_025216_611431_ebay,2026-03-30T02:52:16.927239,9.0,2025 Score - Tyrann Mathieu #96 Signatures Graded PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025216_611431_ebay_front.jpg,sample_20260330_025216_611431_ebay_back.jpg
sample_20260330_025216_927516_ebay,2026-03-30T02:52:17.606492,9.0,2025 PANINI SCORE 35 JAXSON DART ROOKIE PSA 9 NEW YORK GIANTS,eBay auto-import. Query: 2025 score football psa,sample_20260330_025216_927516_ebay_front.jpg,sample_20260330_025216_927516_ebay_back.jpg
sample_20260330_025217_606751_ebay,2026-03-30T02:52:17.897453,9.0,2025 Score CAM SKATTEBO Rookie-Eclipse /399 #1 PSA 9 POP 1 ROOKIE,eBay auto-import. Query: 2025 score football psa,sample_20260330_025217_606751_ebay_front.jpg,sample_20260330_025217_606751_ebay_back.jpg
sample_20260330_025217_897755_ebay,2026-03-30T02:52:18.490712,9.0,2025 Score - Jaxson Dart #35 Score-A-Treat Pumpkin (RC) PSA 9 Low POP!,eBay auto-import. Query: 2025 score football psa,sample_20260330_025217_897755_ebay_front.jpg,sample_20260330_025217_897755_ebay_back.jpg
sample_20260330_025218_494523_ebay,2026-03-30T02:52:19.169734,9.0,POP 1 NONE HIGHER 2025 Panini Score Justin Herbert SSP EXTRATERRESTRIAL PSA9!,eBay auto-import. Query: 2025 score football psa,sample_20260330_025218_494523_ebay_front.jpg,sample_20260330_025218_494523_ebay_back.jpg
sample_20260330_025219_170015_ebay,2026-03-30T02:52:19.641840,9.0,2025 Score - Rookies Jaxson Dart #35 (RC) PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025219_170015_ebay_front.jpg,sample_20260330_025219_170015_ebay_back.jpg
sample_20260330_025219_642095_ebay,2026-03-30T02:52:19.937215,9.0,"2025 Score Shedeur Sanders #15 Rookie Signatures (AU, RC) PSA 9",eBay auto-import. Query: 2025 score football psa,sample_20260330_025219_642095_ebay_front.jpg,sample_20260330_025219_642095_ebay_back.jpg
sample_20260330_025219_937475_ebay,2026-03-30T02:52:20.679958,9.0,2025 Score Step Ahead SSP Cam Ward #SACWD Rookie RC Tennessee Titans PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025219_937475_ebay_front.jpg,sample_20260330_025219_937475_ebay_back.jpg
sample_20260330_025220_683767_ebay,2026-03-30T02:52:21.361942,9.0,2025 PANINI SCORE RC-RED #35 JAXSON DART PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025220_683767_ebay_front.jpg,sample_20260330_025220_683767_ebay_back.jpg
sample_20260330_025221_362203_ebay,2026-03-30T02:52:21.633317,9.0,2025 PANINI SCORE RC-PUMPKIN #35 JAXSON DART PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025221_362203_ebay_front.jpg,sample_20260330_025221_362203_ebay_back.jpg
sample_20260330_025221_633578_ebay,2026-03-30T02:52:22.198146,9.0,2025 Panini Score Shedeur Sanders #15 PSA 9 Rookie auto 10🔥‼️,eBay auto-import. Query: 2025 score football psa,sample_20260330_025221_633578_ebay_front.jpg,sample_20260330_025221_633578_ebay_back.jpg
sample_20260330_025222_202275_ebay,2026-03-30T02:52:22.877392,9.0,PSA 9 2025 Score Stars of the NFL Jayden Daniels #SNJ-JDS Jersey (MEM),eBay auto-import. Query: 2025 score football psa,sample_20260330_025222_202275_ebay_front.jpg,sample_20260330_025222_202275_ebay_back.jpg
sample_20260330_025222_879735_ebay,2026-03-30T02:52:23.418655,9.0,PSA 9 2025 Panini Score Omarion Hampton Signature RC #37,eBay auto-import. Query: 2025 score football psa,sample_20260330_025222_879735_ebay_front.jpg,sample_20260330_025222_879735_ebay_back.jpg
sample_20260330_025223_418913_ebay,2026-03-30T02:52:24.060748,9.0,2025 Score - Drake Maye #27 Blue Stars /499 PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025223_418913_ebay_front.jpg,sample_20260330_025223_418913_ebay_back.jpg
sample_20260330_025224_063181_ebay,2026-03-30T02:52:24.346471,9.0,Panini 2025 Score Artist's Proof Rookie Tyler Warren #21 PSA 9 Colts 9/35,eBay auto-import. Query: 2025 score football psa,sample_20260330_025224_063181_ebay_front.jpg,sample_20260330_025224_063181_ebay_back.jpg
sample_20260330_025224_349232_ebay,2026-03-30T02:52:24.619221,9.0,Cam Ward 2025 Score NFL Rookie Football Card #13 Graded PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025224_349232_ebay_front.jpg,sample_20260330_025224_349232_ebay_back.jpg
sample_20260330_025224_619481_ebay,2026-03-30T02:52:24.895546,9.0,2025 Score #SNJ-PMS Patrick Mahomes II Stars of the NFL Red Jersey Patch PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025224_619481_ebay_front.jpg,sample_20260330_025224_619481_ebay_back.jpg
sample_20260330_025224_895838_ebay,2026-03-30T02:52:25.183848,9.0,Jeremiah Smith 2025 Score - Next Era Nil Auto #NEN-JSM (RC) PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025224_895838_ebay_front.jpg,sample_20260330_025224_895838_ebay_back.jpg
sample_20260330_025225_184114_ebay,2026-03-30T02:52:25.587340,9.0,2025 Score football #13 Cam Ward RC Rookie PSA 9 MINT,eBay auto-import. Query: 2025 score football psa,sample_20260330_025225_184114_ebay_front.jpg,sample_20260330_025225_184114_ebay_back.jpg
sample_20260330_025225_587630_ebay,2026-03-30T02:52:25.883330,9.0,2025 Score Rookies Jalen Royals #8 Signatures Auto GOLD /50 Chiefs PSA 9🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025225_587630_ebay_front.jpg,sample_20260330_025225_587630_ebay_back.jpg
sample_20260330_025225_883606_ebay,2026-03-30T02:52:26.162652,9.0,2025 Score - Rashee Rice #182 Artist's Proof /35 PSA 9 Chiefs🔥,eBay auto-import. Query: 2025 score football psa,sample_20260330_025225_883606_ebay_front.jpg,sample_20260330_025225_883606_ebay_back.jpg
sample_20260330_025226_164250_ebay,2026-03-30T02:52:26.412417,9.0,2025 Score Jayden Daniels Showtime #1 PSA MINT 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025226_164250_ebay_front.jpg,sample_20260330_025226_164250_ebay_back.jpg
sample_20260330_025226_412904_ebay,2026-03-30T02:52:26.726597,9.0,2025 Score Rookies Scorecard Shedeur Sanders #15 PSA 7 8d9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025226_412904_ebay_front.jpg,sample_20260330_025226_412904_ebay_back.jpg
sample_20260330_025226_726919_ebay,2026-03-30T02:52:27.114584,9.0,2025 Score - Rookies Jaxson Dart #35 (RC) PSA 9,eBay auto-import. Query: 2025 score football psa,sample_20260330_025226_726919_ebay_front.jpg,sample_20260330_025226_726919_ebay_back.jpg
sample_20260330_025227_118377_ebay,2026-03-30T02:52:27.860507,8.0,2025 PANINI SCORE #28 JOE MILTON III FIRST DOWN /10 PSA 8 ROOKIE RC,eBay auto-import. Query: 2025 score football psa,sample_20260330_025227_118377_ebay_front.jpg,sample_20260330_025227_118377_ebay_back.jpg
sample_20260330_025227_860916_ebay,2026-03-30T02:52:28.220996,8.0,"2025 Score - Next Era Nil Auto Julian Sayin #NEN-JSA (AU, RC) PSA 8",eBay auto-import. Query: 2025 score football psa,sample_20260330_025227_860916_ebay_front.jpg,sample_20260330_025227_860916_ebay_back.jpg
sample_20260330_025228_221341_ebay,2026-03-30T02:52:28.568309,8.0,Jalen Milroe 2025 Score Seattle Seahawks #/50 NFL Draft Gold Zone,eBay auto-import. Query: 2025 score football psa,sample_20260330_025228_221341_ebay_front.jpg,sample_20260330_025228_221341_ebay_back.jpg
sample_20260330_025228_568578_ebay,2026-03-30T02:52:28.983610,8.0,Panini 2025 Score Will Campbell Rookie Pumpkin #25 PSA 8 Patriots Football Card,eBay auto-import. Query: 2025 score football psa,sample_20260330_025228_568578_ebay_front.jpg,sample_20260330_025228_568578_ebay_back.jpg
sample_20260330_025228_986210_ebay,2026-03-30T02:52:29.199533,8.0,2025 Score Showtime Nick Bosa #19 PSA 8 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025228_986210_ebay_front.jpg,sample_20260330_025228_986210_ebay_back.jpg
sample_20260330_025229_201737_ebay,2026-03-30T02:52:29.380553,8.0,2025 Score NFL Draft Showcase 36/100 Ashton Jeanty #4 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025229_201737_ebay_front.jpg,sample_20260330_025229_201737_ebay_back.jpg
sample_20260330_025229_380806_ebay,2026-03-30T02:52:29.540928,8.0,2025 Score Signatures Ken Houston #299 PSA 9 MINT Auto HOF 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025229_380806_ebay_front.jpg,sample_20260330_025229_380806_ebay_back.jpg
sample_20260330_025229_541192_ebay,2026-03-30T02:52:29.847227,8.0,2025 Score Gold Zone 9/50 Jalen Carter #64 PSA 8 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025229_541192_ebay_front.jpg,sample_20260330_025229_541192_ebay_back.jpg
sample_20260330_025229_847930_ebay,2026-03-30T02:52:30.136211,8.0,2025 Score Next Era NIL Auto Zachariah Branch #NEN-ZAB PSA 8 Auto 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025229_847930_ebay_front.jpg,sample_20260330_025229_847930_ebay_back.jpg
sample_20260330_025230_136490_ebay,2026-03-30T02:52:30.317647,8.0,2025 Score Signatures Gold Zone 50/50 Justin Herbert #220 PSA 8 Auto 01ix,eBay auto-import. Query: 2025 score football psa,sample_20260330_025230_136490_ebay_front.jpg,sample_20260330_025230_136490_ebay_back.jpg
sample_20260330_025230_321021_ebay,2026-03-30T02:52:30.499331,8.0,2025 Score Die-Cut 9/10 Mark Gastineau #125 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025230_321021_ebay_front.jpg,sample_20260330_025230_321021_ebay_back.jpg
sample_20260330_025230_499567_ebay,2026-03-30T02:52:30.681445,8.0,2025 Score First Down 6/10 Tyler Bass #66 PSA 9 MINT 8d2,eBay auto-import. Query: 2025 score football psa,sample_20260330_025230_499567_ebay_front.jpg,sample_20260330_025230_499567_ebay_back.jpg
sample_20260330_025230_681963_ebay,2026-03-30T02:52:31.237898,8.0,2025 Panini Score Rashee Rice Green Foil Auto #182 Kansas City Chiefs Psa 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025230_681963_ebay_front.jpg,sample_20260330_025230_681963_ebay_back.jpg
sample_20260330_025231_238182_ebay,2026-03-30T02:52:31.760119,8.0,2025 Score NFL Draft Travis Hunter Rookie #11 Gold Zone /50 RARE PSA 8 POP 2!!!,eBay auto-import. Query: 2025 score football psa,sample_20260330_025231_238182_ebay_front.jpg,sample_20260330_025231_238182_ebay_back.jpg
sample_20260330_025231_760461_ebay,2026-03-30T02:52:31.993941,8.0,Cam Ward Rookie Lot PSA 8 /10 &/35 2025 Score NFL Draft First Down  Artist Proof,eBay auto-import. Query: 2025 score football psa,sample_20260330_025231_760461_ebay_front.jpg,sample_20260330_025231_760461_ebay_back.jpg
sample_20260330_025231_998005_ebay,2026-03-30T02:52:32.289575,8.0,2025 Score Shedeur Sanders Gold Zone #2 NFL Draft PSA 8 Cleveland Browns 6/50,eBay auto-import. Query: 2025 score football psa,sample_20260330_025231_998005_ebay_front.jpg,sample_20260330_025231_998005_ebay_back.jpg
sample_20260330_025232_289834_ebay,2026-03-30T02:52:32.778884,8.0,2025 Score - Intergalactic Justin Jefferson #7 Graded PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025232_289834_ebay_front.jpg,sample_20260330_025232_289834_ebay_back.jpg
sample_20260330_025232_779211_ebay,2026-03-30T02:52:33.120400,8.0,Shedeur Sanders 2025 Panini Score #2 Anniversary Rookie Insert PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025232_779211_ebay_front.jpg,sample_20260330_025232_779211_ebay_back.jpg
sample_20260330_025233_120674_ebay,2026-03-30T02:52:33.835931,8.0,2025 Score Next Era Nil Auto Arch Manning #NEN-AMA PSA 8/10,eBay auto-import. Query: 2025 score football psa,sample_20260330_025233_120674_ebay_front.jpg,sample_20260330_025233_120674_ebay_back.jpg
sample_20260330_025233_836292_ebay,2026-03-30T02:52:34.298818,8.0,2025 Score Patrick Mahomes II #100 PSA 8 NM-MT Kansas City Chiefs,eBay auto-import. Query: 2025 score football psa,sample_20260330_025233_836292_ebay_front.jpg,sample_20260330_025233_836292_ebay_back.jpg
sample_20260330_025234_301683_ebay,2026-03-30T02:52:34.754772,8.0,2025 Score First Ballot Earl Campbell #2 PSA 8 NM-MT Houston Oilers HOF Insert,eBay auto-import. Query: 2025 score football psa,sample_20260330_025234_301683_ebay_front.jpg,sample_20260330_025234_301683_ebay_back.jpg
sample_20260330_025234_755463_ebay,2026-03-30T02:52:35.214973,8.0,Panini 2025 Score Antoine Winfield Jr. Top 100 #46 PSA 8 Buccaneers Football,eBay auto-import. Query: 2025 score football psa,sample_20260330_025234_755463_ebay_front.jpg,sample_20260330_025234_755463_ebay_back.jpg
sample_20260330_025235_215328_ebay,2026-03-30T02:52:35.725767,8.0,Travis Hunter [Artist’s Proof] #2 2025 Panini Score Hot Rookie /35 PSA 8,eBay auto-import. Query: 2025 score football psa,sample_20260330_025235_215328_ebay_front.jpg,sample_20260330_025235_215328_ebay_back.jpg
